P51784;11.2069070339;pfam;12598;5
Q46822;4.85573983192;pfam;49471;5
Q8IX15;4.20952320099;pfam;3533;5
Q04888;4.99236488342;pfam;8609;5
Q7PC63;4.23224282265;pfam;38191;5
O59711;4.48489999771;pfam;4742;5
Q9RRC4;7.24798512459;pfam;7424;5
P44818;7.42302894592;pfam;50641;5
Q9Y803;2.17565703392;pfam;2119;5
O74389;2.36271095276;pfam;2130;5
Q10357;6.76805281639;cdd;18015;5
O04147;1.64131402969;pfam;269;5
O94166;22.5584521294;pfam;57332;5
P0A6L2;4.42938804626;pfam;11069;5
O74823;4.592233181;pfam;7852;5
O04682;3.37265300751;pfam;8518;5
Q91VB4;5.66363286972;pfam;176;5
Q09330;5.12222909927;pfam;44487;5
P30419;4.79210996628;pfam;595;5
P42826;6.95789813995;pfam;14151;5
P34537;5.42045497894;pfam;9134;5
P47128;1.54289197922;pfam;471;5
P80735;2.12517499924;pfam;226;5
Q6KCA4;1.64649105072;pfam;581;5
P56905;4.81922292709;pfam;9815;5
Q9VH48;3.5920290947;pfam;1040;5
Q9H211;3.55895090103;pfam;450;5
P49869;6.34615492821;pfam;7138;5
P40208;2.63465499878;pfam;1782;5
O94334;53.8491609097;uniref;4;5
Q06707;28.0487980843;uniref;20;5
P51402;2.29125404358;pfam;550;5
P42771;10.9065740108;pfam;65789;5
O94405;1.70784282684;pfam;375;5
Q9S449;5.25164580345;pfam;4984;5
O94250;6.71173095703;pfam;42729;5
Q12180;8.85860109329;pfam;31362;5
P23916;8.40049099922;pfam;24129;5
P97443;6.41983509064;pfam;19929;5
P31658;3.97132396698;pfam;8999;5
Q61419;4.28053307533;pfam;20517;5
P68739;3.24174594879;pfam;1375;5
Q86V15;21.1858658791;cdd;193;5
Q9C107;21.9262259007;pfam;67311;5
O60077;8.74159193039;cdd;1957;5
P44694;5.04587697983;pfam;21421;5
Q12018;8.15199995041;pfam;2824;5
Q8JZL0;41.6661570072;pfam;64725;5
Q8TBZ0;62.3400211334;cdd;134945;5
Q5HG45;4.89380002022;pfam;1317;5
Q93015;5.21969819069;pfam;69564;5
Q9ES00;7.52927494049;pfam;4462;5
P00499;3.80393791199;pfam;3120;5
